epoch,lr,train_loss,train_dice,val_loss,val_dice,seconds
95,2.31739768e-05,0.404896,0.948674,0.701293,0.830416,35.16
96,2.15613426e-05,0.428120,0.939993,0.718686,0.828402,39.06
97,2.00028091e-05,0.433318,0.940423,0.694810,0.829403,34.81
98,1.84994442e-05,0.428035,0.940525,0.710026,0.830414,34.16
99,1.70522785e-05,0.440311,0.935616,0.727473,0.826316,37.36
100,1.56623036e-05,0.405088,0.949599,0.714725,0.826669,33.95
101,1.43304723e-05,0.410013,0.946757,0.706346,0.827845,34.54
102,1.30576973e-05,0.407851,0.944783,0.695489,0.833218,37.39
103,1.18448508e-05,0.428527,0.943373,0.722880,0.828992,33.03
104,1.06927642e-05,0.407771,0.945934,0.704814,0.830866,42.33
105,9.60222696e-06,0.407253,0.948514,0.717922,0.829467,35.12
106,8.57398652e-06,0.405774,0.947793,0.710543,0.829903,33.20
107,7.60874756e-06,0.411867,0.946596,0.705243,0.829845,30.61
108,6.70717164e-06,0.400149,0.948976,0.707727,0.830714,36.10
109,5.86987663e-06,0.396987,0.952519,0.711752,0.830514,38.27
110,5.09743638e-06,0.410107,0.946245,0.709714,0.829901,35.23
111,4.39038028e-06,0.414097,0.945569,0.711594,0.829181,36.24
112,3.74919292e-06,0.401340,0.946490,0.719494,0.829215,33.06
113,3.17431373e-06,0.410077,0.947482,0.718257,0.829174,36.31
114,2.66613670e-06,0.398236,0.950918,0.719526,0.829114,33.38
115,2.22501011e-06,0.401326,0.948509,0.720352,0.829019,34.82
116,1.85123629e-06,0.398555,0.949605,0.719206,0.828918,37.04
117,1.54507141e-06,0.409434,0.949007,0.720970,0.829177,34.32
118,1.30672529e-06,0.396378,0.950284,0.717264,0.829224,34.30
119,1.13636129e-06,0.409796,0.948244,0.718237,0.829512,36.87
120,1.03409616e-06,0.394351,0.950036,0.717083,0.829285,34.52
